DateTime,,,,,Ident,Secs,TX,RX
20180424184625,,,,,3,76.0-77.0,262144,2097152
20180424184625,,,,,-1,76.0-77.0,2621440,20971520
20180424184626,,,,,6,77.0-78.0,917504,7340032
20180424184626,,,,,7,77.0-78.0,524288,4194304
20180424184626,,,,,4,77.0-78.0,393216,3145728
20180424184626,,,,,5,77.0-78.0,393216,3145728
20180424184626,,,,,3,77.0-78.0,262144,2097152
20180424184626,,,,,-1,77.0-78.0,2490368,19922944
20180424184627,,,,,7,78.0-79.0,786432,6291456
20180424184627,,,,,3,78.0-79.0,393216,3145728
20180424184627,,,,,6,78.0-79.0,786432,6291456
20180424184627,,,,,4,78.0-79.0,524288,4194304
20180424184627,,,,,5,78.0-79.0,393216,3145728
20180424184627,,,,,-1,78.0-79.0,2883584,23068672
20180424184628,,,,,6,79.0-80.0,524288,4194304
20180424184628,,,,,7,79.0-80.0,786432,6291456
20180424184628,,,,,3,79.0-80.0,524288,4194304
20180424184628,,,,,4,79.0-80.0,393216,3145728
20180424184628,,,,,5,79.0-80.0,393216,3145728
20180424184628,,,,,-1,79.0-80.0,2621440,20971520
20180424184629,,,,,6,80.0-81.0,655360,5242880
20180424184629,,,,,7,80.0-81.0,655360,5242880
20180424184629,,,,,5,80.0-81.0,262144,2097152
20180424184629,,,,,3,80.0-81.0,524288,4194304
20180424184629,,,,,4,80.0-81.0,393216,3145728
20180424184629,,,,,-1,80.0-81.0,2490368,19922944
20180424184630,,,,,5,81.0-82.0,393216,3145728
20180424184630,,,,,6,81.0-82.0,655360,5242880
20180424184630,,,,,7,81.0-82.0,655360,5242880
20180424184630,,,,,4,81.0-82.0,393216,3145728
20180424184630,,,,,3,81.0-82.0,524288,4194304
20180424184630,,,,,-1,81.0-82.0,2621440,20971520
20180424184631,,,,,7,82.0-83.0,524288,4194304
20180424184631,,,,,6,82.0-83.0,393216,3145728
20180424184631,,,,,3,82.0-83.0,524288,4194304
20180424184631,,,,,5,82.0-83.0,393216,3145728
20180424184631,,,,,4,82.0-83.0,524288,4194304
20180424184631,,,,,-1,82.0-83.0,2359296,18874368
20180424184632,,,,,6,83.0-84.0,524288,4194304
20180424184632,,,,,4,83.0-84.0,524288,4194304
20180424184632,,,,,7,83.0-84.0,786432,6291456
20180424184632,,,,,3,83.0-84.0,524288,4194304
20180424184632,,,,,5,83.0-84.0,524288,4194304
20180424184632,,,,,-1,83.0-84.0,2883584,23068672
20180424184633,,,,,7,84.0-85.0,655360,5242880
20180424184633,,,,,4,84.0-85.0,524288,4194304
20180424184633,,,,,6,84.0-85.0,655360,5242880
20180424184633,,,,,3,84.0-85.0,524288,4194304
20180424184633,,,,,5,84.0-85.0,524288,4194304
20180424184633,,,,,-1,84.0-85.0,2883584,23068672
20180424184634,,,,,7,85.0-86.0,655360,5242880
20180424184634,,,,,6,85.0-86.0,524288,4194304
20180424184634,,,,,5,85.0-86.0,393216,3145728
20180424184634,,,,,4,85.0-86.0,524288,4194304
20180424184634,,,,,3,85.0-86.0,393216,3145728
20180424184634,,,,,-1,85.0-86.0,2490368,19922944
20180424184635,,,,,7,86.0-87.0,655360,5242880
20180424184635,,,,,6,86.0-87.0,393216,3145728
20180424184635,,,,,4,86.0-87.0,393216,3145728
20180424184635,,,,,3,86.0-87.0,393216,3145728
20180424184635,,,,,5,86.0-87.0,393216,3145728
20180424184635,,,,,-1,86.0-87.0,2228224,17825792
20180424184636,,,,,7,87.0-88.0,786432,6291456
20180424184636,,,,,4,87.0-88.0,393216,3145728
20180424184636,,,,,3,87.0-88.0,393216,3145728
20180424184636,,,,,6,87.0-88.0,655360,5242880
20180424184636,,,,,5,87.0-88.0,393216,3145728
20180424184636,,,,,-1,87.0-88.0,2621440,20971520
20180424184637,,,,,7,88.0-89.0,655360,5242880
20180424184637,,,,,4,88.0-89.0,524288,4194304
20180424184637,,,,,6,88.0-89.0,655360,5242880
20180424184637,,,,,5,88.0-89.0,393216,3145728
20180424184637,,,,,3,88.0-89.0,524288,4194304
20180424184637,,,,,-1,88.0-89.0,2752512,22020096
20180424184638,,,,,7,89.0-90.0,655360,5242880
20180424184638,,,,,6,89.0-90.0,655360,5242880
20180424184638,,,,,5,89.0-90.0,524288,4194304
20180424184638,,,,,3,89.0-90.0,393216,3145728
20180424184638,,,,,4,89.0-90.0,655360,5242880
20180424184638,,,,,-1,89.0-90.0,2883584,23068672
20180424184639,,,,,7,90.0-91.0,524288,4194304
20180424184639,,,,,4,90.0-91.0,393216,3145728
20180424184639,,,,,6,90.0-91.0,524288,4194304
20180424184639,,,,,3,90.0-91.0,393216,3145728
20180424184639,,,,,5,90.0-91.0,524288,4194304
20180424184639,,,,,-1,90.0-91.0,2359296,18874368
20180424184640,,,,,6,91.0-92.0,524288,4194304
20180424184640,,,,,4,91.0-92.0,524288,4194304
20180424184640,,,,,5,91.0-92.0,524288,4194304
20180424184640,,,,,7,91.0-92.0,786432,6291456
20180424184640,,,,,3,91.0-92.0,524288,4194304
20180424184640,,,,,-1,91.0-92.0,2883584,23068672
20180424184641,,,,,7,92.0-93.0,655360,5242880
20180424184641,,,,,5,92.0-93.0,524288,4194304
20180424184641,,,,,4,92.0-93.0,524288,4194304
20180424184641,,,,,6,92.0-93.0,655360,5242880
20180424184641,,,,,3,92.0-93.0,393216,3145728
20180424184641,,,,,-1,92.0-93.0,2752512,22020096
20180424184642,,,,,7,93.0-94.0,655360,5242880
20180424184642,,,,,5,93.0-94.0,524288,4194304
20180424184642,,,,,6,93.0-94.0,524288,4194304
20180424184642,,,,,3,93.0-94.0,393216,3145728
20180424184642,,,,,4,93.0-94.0,524288,4194304
20180424184642,,,,,-1,93.0-94.0,2621440,20971520
20180424184643,,,,,4,94.0-95.0,393216,3145728
20180424184643,,,,,5,94.0-95.0,524288,4194304
20180424184643,,,,,3,94.0-95.0,524288,4194304
20180424184643,,,,,7,94.0-95.0,655360,5242880
20180424184643,,,,,6,94.0-95.0,524288,4194304
20180424184643,,,,,-1,94.0-95.0,2621440,20971520
20180424184644,,,,,7,95.0-96.0,524288,4194304
20180424184644,,,,,3,95.0-96.0,524288,4194304
20180424184644,,,,,6,95.0-96.0,524288,4194304
20180424184644,,,,,4,95.0-96.0,524288,4194304
20180424184644,,,,,5,95.0-96.0,524288,4194304
20180424184644,,,,,-1,95.0-96.0,2621440,20971520
20180424184645,,,,,3,96.0-97.0,524288,4194304
20180424184645,,,,,5,96.0-97.0,393216,3145728
20180424184645,,,,,7,96.0-97.0,655360,5242880
20180424184645,,,,,4,96.0-97.0,393216,3145728
20180424184645,,,,,6,96.0-97.0,524288,4194304
20180424184645,,,,,-1,96.0-97.0,2490368,19922944
20180424184646,,,,,4,97.0-98.0,524288,4194304
20180424184646,,,,,7,97.0-98.0,524288,4194304
20180424184646,,,,,5,97.0-98.0,655360,5242880
20180424184646,,,,,6,97.0-98.0,524288,4194304
20180424184646,,,,,3,97.0-98.0,655360,5242880
20180424184646,,,,,-1,97.0-98.0,2883584,23068672
20180424184647,,,,,6,98.0-99.0,393216,3145728
20180424184647,,,,,5,98.0-99.0,524288,4194304
20180424184647,,,,,3,98.0-99.0,262144,2097152
20180424184647,,,,,4,98.0-99.0,524288,4194304
20180424184647,,,,,7,98.0-99.0,524288,4194304
20180424184647,,,,,-1,98.0-99.0,2228224,17825792
20180424184648,,,,,5,99.0-100.0,655360,5242880
20180424184648,,,,,3,99.0-100.0,524288,4194304
20180424184648,,,,,4,99.0-100.0,393216,3145728
20180424184648,,,,,6,99.0-100.0,655360,5242880
20180424184648,,,,,7,99.0-100.0,524288,4194304
20180424184648,,,,,-1,99.0-100.0,2752512,22020096
20180424184653,,,,,5,100.0-101.0,393216,3145728
20180424184653,,,,,5,101.0-102.0,0,0
20180424184653,,,,,5,102.0-103.0,0,0
20180424184653,,,,,5,103.0-104.0,0,0
20180424184653,,,,,5,104.0-105.0,0,0
20180424184654,,,,,3,100.0-101.0,393216,3145728
20180424184654,,,,,3,101.0-102.0,0,0
20180424184654,,,,,3,102.0-103.0,0,0
20180424184654,,,,,3,103.0-104.0,0,0
20180424184654,,,,,3,104.0-105.0,0,0
20180424184654,,,,,7,100.0-101.0,262144,2097152
20180424184654,,,,,7,101.0-102.0,0,0
20180424184654,,,,,7,102.0-103.0,0,0
20180424184654,,,,,7,103.0-104.0,0,0
20180424184654,,,,,7,104.0-105.0,0,0
20180424184654,,,,,4,100.0-101.0,393216,3145728
20180424184654,,,,,4,101.0-102.0,0,0
20180424184654,,,,,4,102.0-103.0,0,0
20180424184654,,,,,4,103.0-104.0,0,0
20180424184654,,,,,4,104.0-105.0,0,0
20180424184654,,,,,4,105.0-106.0,0,0
20180424184654,,,,,6,100.0-101.0,393216,3145728
20180424184654,,,,,-1,100.0-101.0,1835008,14680064
20180424184654,,,,,6,101.0-102.0,0,0
20180424184654,,,,,-1,101.0-102.0,0,0
20180424184654,,,,,6,102.0-103.0,0,0
20180424184654,,,,,-1,102.0-103.0,0,0
20180424184654,,,,,6,103.0-104.0,0,0
20180424184654,,,,,-1,103.0-104.0,0,0
20180424184654,,,,,6,104.0-105.0,0,0
20180424184654,,,,,6,105.0-106.0,0,0
20180424184654,,,,,3,105.0-106.0,262144,2097152
20180424184654,,,,,5,105.0-106.0,524288,4194304
20180424184654,,,,,7,105.0-106.0,131072,1048576
20180424184654,,,,,-1,105.0-106.0,917504,7340032
20180424184655,,,,,5,106.0-107.0,393216,3145728
20180424184655,,,,,6,106.0-107.0,393216,3145728
20180424184655,,,,,3,106.0-107.0,524288,4194304
20180424184655,,,,,4,106.0-107.0,524288,4194304
20180424184655,,,,,7,106.0-107.0,393216,3145728
20180424184655,,,,,-1,106.0-107.0,2228224,17825792
20180424184656,,,,,4,107.0-108.0,262144,2097152
20180424184656,,,,,3,107.0-108.0,393216,3145728
20180424184656,,,,,6,107.0-108.0,393216,3145728
20180424184656,,,,,7,107.0-108.0,262144,2097152
20180424184656,,,,,5,107.0-108.0,524288,4194304
20180424184656,,,,,-1,107.0-108.0,1835008,14680064
20180424184657,,,,,5,108.0-109.0,524288,4194304
20180424184657,,,,,4,108.0-109.0,524288,4194304
20180424184657,,,,,3,108.0-109.0,655360,5242880
20180424184657,,,,,6,108.0-109.0,393216,3145728
20180424184657,,,,,7,108.0-109.0,524288,4194304
20180424184657,,,,,-1,108.0-109.0,2621440,20971520
20180424184658,,,,,5,109.0-110.0,524288,4194304
20180424184658,,,,,7,109.0-110.0,393216,3145728
20180424184658,,,,,4,109.0-110.0,524288,4194304
20180424184658,,,,,3,109.0-110.0,524288,4194304
20180424184658,,,,,6,109.0-110.0,393216,3145728
20180424184658,,,,,-1,109.0-110.0,2359296,18874368
20180424184659,,,,,5,110.0-111.0,393216,3145728
20180424184659,,,,,7,110.0-111.0,393216,3145728
20180424184659,,,,,4,110.0-111.0,393216,3145728
20180424184659,,,,,3,110.0-111.0,262144,2097152
20180424184659,,,,,6,110.0-111.0,262144,2097152
20180424184659,,,,,-1,110.0-111.0,1703936,13631488
20180424184700,,,,,3,111.0-112.0,262144,2097152
20180424184700,,,,,5,111.0-112.0,524288,4194304
20180424184700,,,,,4,111.0-112.0,393216,3145728
20180424184700,,,,,6,111.0-112.0,262144,2097152
20180424184700,,,,,7,111.0-112.0,393216,3145728
20180424184700,,,,,-1,111.0-112.0,1835008,14680064
20180424184701,,,,,6,112.0-113.0,393216,3145728
20180424184701,,,,,5,112.0-113.0,655360,5242880
20180424184701,,,,,7,112.0-113.0,524288,4194304
20180424184701,,,,,4,112.0-113.0,655360,5242880
20180424184701,,,,,3,112.0-113.0,655360,5242880
20180424184701,,,,,-1,112.0-113.0,2883584,23068672
20180424184702,,,,,4,113.0-114.0,393216,3145728
20180424184702,,,,,7,113.0-114.0,524288,4194304
20180424184702,,,,,5,113.0-114.0,524288,4194304
20180424184702,,,,,3,113.0-114.0,393216,3145728
20180424184702,,,,,6,113.0-114.0,524288,4194304
20180424184702,,,,,-1,113.0-114.0,2359296,18874368
20180424184703,,,,,5,114.0-115.0,393216,3145728
20180424184703,,,,,4,114.0-115.0,524288,4194304
20180424184703,,,,,6,114.0-115.0,393216,3145728
20180424184703,,,,,3,114.0-115.0,524288,4194304
20180424184703,,,,,7,114.0-115.0,524288,4194304
20180424184703,,,,,-1,114.0-115.0,2359296,18874368
20180424184704,,,,,6,115.0-116.0,393216,3145728
20180424184704,,,,,4,115.0-116.0,524288,4194304
20180424184704,,,,,5,115.0-116.0,524288,4194304
20180424184704,,,,,7,115.0-116.0,524288,4194304
20180424184704,,,,,3,115.0-116.0,524288,4194304
20180424184704,,,,,-1,115.0-116.0,2490368,19922944
20180424184705,,,,,5,116.0-117.0,524288,4194304
20180424184705,,,,,7,116.0-117.0,524288,4194304
20180424184705,,,,,4,116.0-117.0,655360,5242880
20180424184705,,,,,6,116.0-117.0,655360,5242880
20180424184705,,,,,3,116.0-117.0,393216,3145728
20180424184705,,,,,-1,116.0-117.0,2752512,22020096
20180424184706,,,,,7,117.0-118.0,393216,3145728
20180424184706,,,,,6,117.0-118.0,262144,2097152
20180424184706,,,,,5,117.0-118.0,524288,4194304
20180424184706,,,,,4,117.0-118.0,393216,3145728
20180424184707,,,,,3,117.0-118.0,262144,2097152
20180424184707,,,,,-1,117.0-118.0,1835008,14680064
20180424184707,,,,,4,118.0-119.0,262144,2097152
20180424184707,,,,,5,118.0-119.0,262144,2097152
20180424184707,,,,,7,118.0-119.0,524288,4194304
20180424184708,,,,,3,118.0-119.0,131072,1048576
20180424184708,,,,,6,118.0-119.0,393216,3145728
20180424184708,,,,,-1,118.0-119.0,1572864,12582912
20180424184708,,,,,6,119.0-120.0,131072,1048576
20180424184708,,,,,5,119.0-120.0,393216,3145728
20180424184708,,,,,7,119.0-120.0,393216,3145728
20180424184708,,,,,4,119.0-120.0,393216,3145728
20180424184709,,,,,5,120.0-121.0,393216,3145728
20180424184709,,,,,3,119.0-120.0,262144,2097152
20180424184709,,,,,-1,119.0-120.0,1572864,12582912
20180424184709,,,,,6,120.0-121.0,393216,3145728
20180424184709,,,,,7,120.0-121.0,393216,3145728
20180424184709,,,,,4,120.0-121.0,393216,3145728
20180424184710,,,,,3,120.0-121.0,131072,1048576
20180424184710,,,,,-1,120.0-121.0,1703936,13631488
20180424184710,,,,,4,121.0-122.0,262144,2097152
20180424184710,,,,,5,121.0-122.0,524288,4194304
20180424184710,,,,,7,121.0-122.0,262144,2097152
20180424184710,,,,,6,121.0-122.0,393216,3145728
20180424184711,,,,,5,122.0-123.0,393216,3145728
20180424184711,,,,,7,122.0-123.0,262144,2097152
20180424184711,,,,,3,121.0-122.0,262144,2097152
20180424184711,,,,,-1,121.0-122.0,1703936,13631488
20180424184711,,,,,4,122.0-123.0,393216,3145728
20180424184712,,,,,6,122.0-123.0,393216,3145728
20180424184712,,,,,3,122.0-123.0,131072,1048576
20180424184712,,,,,-1,122.0-123.0,1572864,12582912
20180424184712,,,,,5,123.0-124.0,393216,3145728
20180424184712,,,,,4,123.0-124.0,262144,2097152
20180424184712,,,,,7,123.0-124.0,262144,2097152
20180424184712,,,,,6,123.0-124.0,262144,2097152
20180424184712,,,,,3,123.0-124.0,131072,1048576
20180424184712,,,,,-1,123.0-124.0,1310720,10485760
20180424184713,,,,,4,124.0-125.0,393216,3145728
20180424184713,,,,,5,124.0-125.0,655360,5242880
20180424184713,,,,,7,124.0-125.0,393216,3145728
20180424184713,,,,,6,124.0-125.0,393216,3145728
20180424184714,,,,,3,124.0-125.0,262144,2097152
20180424184714,,,,,-1,124.0-125.0,2097152,16777216
20180424184714,,,,,6,125.0-126.0,262144,2097152
20180424184714,,,,,4,125.0-126.0,262144,2097152
20180424184714,,,,,5,125.0-126.0,524288,4194304
20180424184714,,,,,7,125.0-126.0,393216,3145728
20180424184715,,,,,3,125.0-126.0,262144,2097152
20180424184715,,,,,-1,125.0-126.0,1703936,13631488
20180424184715,,,,,5,126.0-127.0,393216,3145728
20180424184715,,,,,4,126.0-127.0,393216,3145728
20180424184715,,,,,7,126.0-127.0,393216,3145728
20180424184715,,,,,6,126.0-127.0,524288,4194304
20180424184715,,,,,3,126.0-127.0,131072,1048576
20180424184715,,,,,-1,126.0-127.0,1835008,14680064
20180424184716,,,,,4,127.0-128.0,262144,2097152
20180424184716,,,,,5,127.0-128.0,524288,4194304
20180424184716,,,,,7,127.0-128.0,393216,3145728
20180424184716,,,,,6,127.0-128.0,393216,3145728
20180424184716,,,,,3,127.0-128.0,262144,2097152
20180424184716,,,,,-1,127.0-128.0,1835008,14680064
20180424184717,,,,,5,128.0-129.0,393216,3145728
20180424184717,,,,,6,128.0-129.0,262144,2097152
20180424184717,,,,,7,128.0-129.0,393216,3145728
20180424184717,,,,,4,128.0-129.0,393216,3145728
20180424184718,,,,,3,128.0-129.0,262144,2097152
20180424184718,,,,,-1,128.0-129.0,1703936,13631488
20180424184718,,,,,7,129.0-130.0,393216,3145728
20180424184718,,,,,5,129.0-130.0,393216,3145728
20180424184718,,,,,6,129.0-130.0,393216,3145728
20180424184718,,,,,4,129.0-130.0,262144,2097152
20180424184719,,,,,3,129.0-130.0,262144,2097152
20180424184719,,,,,-1,129.0-130.0,1703936,13631488
20180424184719,,,,,7,130.0-131.0,524288,4194304
20180424184719,,,,,6,130.0-131.0,393216,3145728
20180424184719,,,,,5,130.0-131.0,393216,3145728
20180424184719,,,,,4,130.0-131.0,393216,3145728
20180424184720,,,,,3,130.0-131.0,262144,2097152
20180424184720,,,,,-1,130.0-131.0,1966080,15728640
20180424184720,,,,,7,131.0-132.0,524288,4194304
20180424184720,,,,,5,131.0-132.0,393216,3145728
20180424184720,,,,,6,131.0-132.0,393216,3145728
20180424184721,,,,,4,131.0-132.0,262144,2097152
20180424184721,,,,,3,131.0-132.0,262144,2097152
20180424184721,,,,,-1,131.0-132.0,1835008,14680064
20180424184721,,,,,5,132.0-133.0,262144,2097152
20180424184721,,,,,3,132.0-133.0,131072,1048576
20180424184721,,,,,6,132.0-133.0,393216,3145728
20180424184721,,,,,7,132.0-133.0,393216,3145728
20180424184721,,,,,4,132.0-133.0,262144,2097152
20180424184721,,,,,-1,132.0-133.0,1441792,11534336
20180424184722,,,,,7,133.0-134.0,524288,4194304
20180424184722,,,,,5,133.0-134.0,655360,5242880
20180424184722,,,,,6,133.0-134.0,524288,4194304
20180424184722,,,,,3,133.0-134.0,393216,3145728
20180424184722,,,,,4,133.0-134.0,262144,2097152
20180424184722,,,,,-1,133.0-134.0,2359296,18874368
20180424184723,,,,,5,134.0-135.0,524288,4194304
20180424184723,,,,,6,134.0-135.0,524288,4194304
20180424184723,,,,,7,134.0-135.0,524288,4194304
20180424184723,,,,,4,134.0-135.0,393216,3145728
20180424184723,,,,,3,134.0-135.0,393216,3145728
20180424184723,,,,,-1,134.0-135.0,2359296,18874368
20180424184724,,,,,7,135.0-136.0,524288,4194304
20180424184724,,,,,6,135.0-136.0,524288,4194304
20180424184724,,,,,5,135.0-136.0,524288,4194304
20180424184724,,,,,4,135.0-136.0,393216,3145728
20180424184724,,,,,3,135.0-136.0,393216,3145728
20180424184724,,,,,-1,135.0-136.0,2359296,18874368
20180424184725,,,,,6,136.0-137.0,524288,4194304
20180424184725,,,,,4,136.0-137.0,393216,3145728
20180424184725,,,,,5,136.0-137.0,393216,3145728
20180424184725,,,,,7,136.0-137.0,655360,5242880
20180424184725,,,,,3,136.0-137.0,393216,3145728
20180424184725,,,,,-1,136.0-137.0,2359296,18874368
20180424184726,,,,,6,137.0-138.0,524288,4194304
20180424184726,,,,,7,137.0-138.0,393216,3145728
20180424184726,,,,,4,137.0-138.0,393216,3145728
20180424184726,,,,,5,137.0-138.0,393216,3145728
20180424184726,,,,,3,137.0-138.0,262144,2097152
20180424184726,,,,,-1,137.0-138.0,1966080,15728640
20180424184727,,,,,7,138.0-139.0,524288,4194304
20180424184727,,,,,4,138.0-139.0,393216,3145728
20180424184727,,,,,6,138.0-139.0,655360,5242880
20180424184727,,,,,5,138.0-139.0,262144,2097152
20180424184727,,,,,3,138.0-139.0,262144,2097152
20180424184727,,,,,-1,138.0-139.0,2097152,16777216
20180424184728,,,,,7,139.0-140.0,655360,5242880
20180424184728,,,,,4,139.0-140.0,524288,4194304
20180424184728,,,,,6,139.0-140.0,655360,5242880
20180424184728,,,,,5,139.0-140.0,393216,3145728
20180424184728,,,,,3,139.0-140.0,262144,2097152
20180424184728,,,,,-1,139.0-140.0,2490368,19922944
20180424184729,,,,,6,140.0-141.0,524288,4194304
20180424184729,,,,,7,140.0-141.0,655360,5242880
20180424184729,,,,,5,140.0-141.0,393216,3145728
20180424184729,,,,,4,140.0-141.0,524288,4194304
20180424184730,,,,,3,140.0-141.0,393216,3145728
20180424184730,,,,,-1,140.0-141.0,2490368,19922944
20180424184730,,,,,6,141.0-142.0,393216,3145728
20180424184730,,,,,7,141.0-142.0,393216,3145728
20180424184730,,,,,4,141.0-142.0,262144,2097152
20180424184730,,,,,5,141.0-142.0,262144,2097152
20180424184731,,,,,3,141.0-142.0,262144,2097152
20180424184731,,,,,-1,141.0-142.0,1572864,12582912
20180424184731,,,,,5,142.0-143.0,393216,3145728
20180424184731,,,,,7,142.0-143.0,524288,4194304
20180424184731,,,,,4,142.0-143.0,393216,3145728
20180424184731,,,,,6,142.0-143.0,524288,4194304
20180424184731,,,,,3,142.0-143.0,262144,2097152
20180424184731,,,,,-1,142.0-143.0,2097152,16777216
20180424184732,,,,,7,143.0-144.0,524288,4194304
20180424184732,,,,,6,143.0-144.0,524288,4194304
20180424184732,,,,,4,143.0-144.0,393216,3145728
20180424184732,,,,,3,143.0-144.0,262144,2097152
20180424184732,,,,,5,143.0-144.0,524288,4194304
20180424184732,,,,,-1,143.0-144.0,2228224,17825792
20180424184733,,,,,7,144.0-145.0,524288,4194304
20180424184733,,,,,5,144.0-145.0,393216,3145728
20180424184733,,,,,4,144.0-145.0,524288,4194304
20180424184733,,,,,3,144.0-145.0,393216,3145728
20180424184733,,,,,6,144.0-145.0,393216,3145728
20180424184733,,,,,-1,144.0-145.0,2228224,17825792
20180424184734,,,,,4,145.0-146.0,524288,4194304
20180424184734,,,,,7,145.0-146.0,786432,6291456
20180424184734,,,,,5,145.0-146.0,524288,4194304
20180424184734,,,,,3,145.0-146.0,393216,3145728
20180424184734,,,,,6,145.0-146.0,393216,3145728
20180424184734,,,,,-1,145.0-146.0,2621440,20971520
20180424184735,,,,,5,146.0-147.0,393216,3145728
20180424184735,,,,,4,146.0-147.0,524288,4194304
20180424184735,,,,,7,146.0-147.0,655360,5242880
20180424184735,,,,,6,146.0-147.0,262144,2097152
20180424184735,,,,,3,146.0-147.0,393216,3145728
20180424184735,,,,,-1,146.0-147.0,2228224,17825792
20180424184736,,,,,7,147.0-148.0,524288,4194304
20180424184736,,,,,6,147.0-148.0,393216,3145728
20180424184736,,,,,3,147.0-148.0,262144,2097152
20180424184736,,,,,4,147.0-148.0,393216,3145728
20180424184736,,,,,5,147.0-148.0,524288,4194304
20180424184736,,,,,-1,147.0-148.0,2097152,16777216
20180424184737,,,,,4,148.0-149.0,393216,3145728
20180424184737,,,,,3,148.0-149.0,393216,3145728
20180424184737,,,,,7,148.0-149.0,524288,4194304
20180424184737,,,,,6,148.0-149.0,393216,3145728
20180424184737,,,,,5,148.0-149.0,262144,2097152
20180424184737,,,,,-1,148.0-149.0,1966080,15728640
20180424184738,,,,,7,149.0-150.0,524288,4194304
20180424184738,,,,,4,149.0-150.0,524288,4194304
20180424184738,,,,,3,149.0-150.0,524288,4194304
20180424184738,,,,,6,149.0-150.0,524288,4194304
20180424184738,,,,,5,149.0-150.0,524288,4194304
20180424184738,,,,,-1,149.0-150.0,2621440,20971520
20180424184739,,,,,5,150.0-151.0,262144,2097152
20180424184739,,,,,6,150.0-151.0,262144,2097152
20180424184739,,,,,4,150.0-151.0,524288,4194304
20180424184739,,,,,3,150.0-151.0,393216,3145728
20180424184740,,,,,7,150.0-151.0,524288,4194304
20180424184740,,,,,-1,150.0-151.0,1966080,15728640
20180424184740,,,,,4,151.0-152.0,393216,3145728
20180424184740,,,,,5,151.0-152.0,393216,3145728
20180424184740,,,,,6,151.0-152.0,393216,3145728
20180424184740,,,,,3,151.0-152.0,393216,3145728
20180424184740,,,,,7,151.0-152.0,262144,2097152
20180424184740,,,,,-1,151.0-152.0,1835008,14680064
