DateTime,,,,,Ident,Secs,TX,RX
20180424184741,,,,,4,152.0-153.0,655360,5242880
20180424184741,,,,,5,152.0-153.0,524288,4194304
20180424184741,,,,,6,152.0-153.0,524288,4194304
20180424184741,,,,,3,152.0-153.0,524288,4194304
20180424184741,,,,,7,152.0-153.0,393216,3145728
20180424184741,,,,,-1,152.0-153.0,2621440,20971520
20180424184742,,,,,7,153.0-154.0,393216,3145728
20180424184742,,,,,4,153.0-154.0,524288,4194304
20180424184742,,,,,3,153.0-154.0,393216,3145728
20180424184742,,,,,5,153.0-154.0,655360,5242880
20180424184742,,,,,6,153.0-154.0,524288,4194304
20180424184742,,,,,-1,153.0-154.0,2490368,19922944
20180424184743,,,,,4,154.0-155.0,524288,4194304
20180424184743,,,,,5,154.0-155.0,524288,4194304
20180424184743,,,,,3,154.0-155.0,393216,3145728
20180424184743,,,,,6,154.0-155.0,393216,3145728
20180424184743,,,,,7,154.0-155.0,524288,4194304
20180424184743,,,,,-1,154.0-155.0,2359296,18874368
20180424184744,,,,,5,155.0-156.0,524288,4194304
20180424184744,,,,,4,155.0-156.0,655360,5242880
20180424184744,,,,,3,155.0-156.0,393216,3145728
20180424184744,,,,,7,155.0-156.0,524288,4194304
20180424184744,,,,,6,155.0-156.0,524288,4194304
20180424184744,,,,,-1,155.0-156.0,2621440,20971520
20180424184745,,,,,6,156.0-157.0,393216,3145728
20180424184745,,,,,7,156.0-157.0,393216,3145728
20180424184745,,,,,5,156.0-157.0,655360,5242880
20180424184745,,,,,4,156.0-157.0,524288,4194304
20180424184745,,,,,3,156.0-157.0,393216,3145728
20180424184745,,,,,-1,156.0-157.0,2359296,18874368
20180424184746,,,,,3,157.0-158.0,262144,2097152
20180424184746,,,,,7,157.0-158.0,393216,3145728
20180424184746,,,,,5,157.0-158.0,393216,3145728
20180424184746,,,,,6,157.0-158.0,393216,3145728
20180424184746,,,,,4,157.0-158.0,393216,3145728
20180424184746,,,,,-1,157.0-158.0,1835008,14680064
20180424184747,,,,,4,158.0-159.0,393216,3145728
20180424184747,,,,,5,158.0-159.0,524288,4194304
20180424184747,,,,,7,158.0-159.0,655360,5242880
20180424184747,,,,,3,158.0-159.0,524288,4194304
20180424184747,,,,,6,158.0-159.0,524288,4194304
20180424184747,,,,,-1,158.0-159.0,2621440,20971520
20180424184748,,,,,7,159.0-160.0,524288,4194304
20180424184748,,,,,5,159.0-160.0,524288,4194304
20180424184748,,,,,4,159.0-160.0,524288,4194304
20180424184748,,,,,3,159.0-160.0,524288,4194304
20180424184748,,,,,6,159.0-160.0,524288,4194304
20180424184748,,,,,-1,159.0-160.0,2621440,20971520
20180424184749,,,,,4,160.0-161.0,524288,4194304
20180424184749,,,,,7,160.0-161.0,524288,4194304
20180424184749,,,,,6,160.0-161.0,393216,3145728
20180424184749,,,,,5,160.0-161.0,524288,4194304
20180424184749,,,,,3,160.0-161.0,524288,4194304
20180424184749,,,,,-1,160.0-161.0,2490368,19922944
20180424184750,,,,,5,161.0-162.0,524288,4194304
20180424184750,,,,,6,161.0-162.0,524288,4194304
20180424184750,,,,,3,161.0-162.0,524288,4194304
20180424184750,,,,,7,161.0-162.0,524288,4194304
20180424184750,,,,,4,161.0-162.0,655360,5242880
20180424184750,,,,,-1,161.0-162.0,2752512,22020096
20180424184751,,,,,5,162.0-163.0,524288,4194304
20180424184751,,,,,4,162.0-163.0,393216,3145728
20180424184751,,,,,3,162.0-163.0,524288,4194304
20180424184751,,,,,7,162.0-163.0,393216,3145728
20180424184751,,,,,6,162.0-163.0,524288,4194304
20180424184751,,,,,-1,162.0-163.0,2359296,18874368
20180424184752,,,,,3,163.0-164.0,393216,3145728
20180424184752,,,,,5,163.0-164.0,524288,4194304
20180424184752,,,,,4,163.0-164.0,393216,3145728
20180424184752,,,,,7,163.0-164.0,262144,2097152
20180424184752,,,,,6,163.0-164.0,393216,3145728
20180424184752,,,,,-1,163.0-164.0,1966080,15728640
20180424184753,,,,,4,164.0-165.0,524288,4194304
20180424184753,,,,,3,164.0-165.0,655360,5242880
20180424184753,,,,,5,164.0-165.0,655360,5242880
20180424184753,,,,,7,164.0-165.0,393216,3145728
20180424184753,,,,,6,164.0-165.0,393216,3145728
20180424184753,,,,,-1,164.0-165.0,2621440,20971520
20180424184754,,,,,3,165.0-166.0,524288,4194304
20180424184754,,,,,7,165.0-166.0,393216,3145728
20180424184754,,,,,4,165.0-166.0,524288,4194304
20180424184754,,,,,6,165.0-166.0,393216,3145728
20180424184754,,,,,5,165.0-166.0,655360,5242880
20180424184754,,,,,-1,165.0-166.0,2490368,19922944
20180424184755,,,,,3,166.0-167.0,655360,5242880
20180424184755,,,,,5,166.0-167.0,524288,4194304
20180424184755,,,,,6,166.0-167.0,393216,3145728
20180424184755,,,,,7,166.0-167.0,524288,4194304
20180424184755,,,,,4,166.0-167.0,524288,4194304
20180424184755,,,,,-1,166.0-167.0,2621440,20971520
20180424184756,,,,,4,167.0-168.0,262144,2097152
20180424184756,,,,,5,167.0-168.0,524288,4194304
20180424184756,,,,,3,167.0-168.0,655360,5242880
20180424184756,,,,,6,167.0-168.0,393216,3145728
20180424184756,,,,,7,167.0-168.0,393216,3145728
20180424184756,,,,,-1,167.0-168.0,2228224,17825792
20180424184757,,,,,3,168.0-169.0,524288,4194304
20180424184757,,,,,5,168.0-169.0,524288,4194304
20180424184757,,,,,6,168.0-169.0,393216,3145728
20180424184757,,,,,4,168.0-169.0,393216,3145728
20180424184757,,,,,7,168.0-169.0,393216,3145728
20180424184757,,,,,-1,168.0-169.0,2228224,17825792
20180424184758,,,,,3,169.0-170.0,524288,4194304
20180424184758,,,,,5,169.0-170.0,655360,5242880
20180424184758,,,,,4,169.0-170.0,393216,3145728
20180424184758,,,,,6,169.0-170.0,393216,3145728
20180424184758,,,,,7,169.0-170.0,393216,3145728
20180424184758,,,,,-1,169.0-170.0,2359296,18874368
20180424184759,,,,,6,170.0-171.0,393216,3145728
20180424184759,,,,,5,170.0-171.0,524288,4194304
20180424184759,,,,,7,170.0-171.0,262144,2097152
20180424184759,,,,,4,170.0-171.0,393216,3145728
20180424184759,,,,,3,170.0-171.0,655360,5242880
20180424184759,,,,,-1,170.0-171.0,2228224,17825792
20180424184800,,,,,5,171.0-172.0,524288,4194304
20180424184800,,,,,7,171.0-172.0,524288,4194304
20180424184800,,,,,3,171.0-172.0,524288,4194304
20180424184800,,,,,6,171.0-172.0,524288,4194304
20180424184800,,,,,4,171.0-172.0,524288,4194304
20180424184800,,,,,-1,171.0-172.0,2621440,20971520
20180424184801,,,,,6,172.0-173.0,393216,3145728
20180424184801,,,,,5,172.0-173.0,524288,4194304
20180424184801,,,,,3,172.0-173.0,524288,4194304
20180424184801,,,,,4,172.0-173.0,393216,3145728
20180424184801,,,,,7,172.0-173.0,524288,4194304
20180424184801,,,,,-1,172.0-173.0,2359296,18874368
20180424184802,,,,,7,173.0-174.0,262144,2097152
20180424184802,,,,,5,173.0-174.0,524288,4194304
20180424184802,,,,,6,173.0-174.0,393216,3145728
20180424184802,,,,,4,173.0-174.0,524288,4194304
20180424184802,,,,,3,173.0-174.0,524288,4194304
20180424184802,,,,,-1,173.0-174.0,2228224,17825792
20180424184803,,,,,3,174.0-175.0,393216,3145728
20180424184803,,,,,5,174.0-175.0,524288,4194304
20180424184803,,,,,4,174.0-175.0,393216,3145728
20180424184803,,,,,6,174.0-175.0,524288,4194304
20180424184803,,,,,7,174.0-175.0,524288,4194304
20180424184803,,,,,-1,174.0-175.0,2359296,18874368
20180424184804,,,,,5,175.0-176.0,524288,4194304
20180424184804,,,,,4,175.0-176.0,524288,4194304
20180424184804,,,,,3,175.0-176.0,655360,5242880
20180424184804,,,,,6,175.0-176.0,393216,3145728
20180424184804,,,,,7,175.0-176.0,393216,3145728
20180424184804,,,,,-1,175.0-176.0,2490368,19922944
20180424184805,,,,,5,176.0-177.0,655360,5242880
20180424184805,,,,,6,176.0-177.0,393216,3145728
20180424184805,,,,,3,176.0-177.0,524288,4194304
20180424184805,,,,,7,176.0-177.0,393216,3145728
20180424184805,,,,,4,176.0-177.0,393216,3145728
20180424184805,,,,,-1,176.0-177.0,2359296,18874368
20180424184806,,,,,6,177.0-178.0,524288,4194304
20180424184806,,,,,4,177.0-178.0,262144,2097152
20180424184806,,,,,5,177.0-178.0,655360,5242880
20180424184806,,,,,7,177.0-178.0,393216,3145728
20180424184806,,,,,3,177.0-178.0,524288,4194304
20180424184806,,,,,-1,177.0-178.0,2359296,18874368
20180424184807,,,,,7,178.0-179.0,262144,2097152
20180424184807,,,,,5,178.0-179.0,393216,3145728
20180424184807,,,,,6,178.0-179.0,524288,4194304
20180424184807,,,,,3,178.0-179.0,262144,2097152
20180424184807,,,,,4,178.0-179.0,262144,2097152
20180424184807,,,,,-1,178.0-179.0,1703936,13631488
20180424184808,,,,,5,179.0-180.0,393216,3145728
20180424184808,,,,,6,179.0-180.0,393216,3145728
20180424184808,,,,,7,179.0-180.0,524288,4194304
20180424184808,,,,,3,179.0-180.0,262144,2097152
20180424184808,,,,,4,179.0-180.0,262144,2097152
20180424184808,,,,,-1,179.0-180.0,1835008,14680064
20180424184809,,,,,7,180.0-181.0,262144,2097152
20180424184809,,,,,6,180.0-181.0,524288,4194304
20180424184809,,,,,3,180.0-181.0,262144,2097152
20180424184809,,,,,4,180.0-181.0,262144,2097152
20180424184810,,,,,5,180.0-181.0,393216,3145728
20180424184810,,,,,-1,180.0-181.0,1703936,13631488
20180424184810,,,,,6,181.0-182.0,524288,4194304
20180424184810,,,,,7,181.0-182.0,524288,4194304
20180424184810,,,,,4,181.0-182.0,393216,3145728
20180424184811,,,,,5,181.0-182.0,262144,2097152
20180424184811,,,,,3,181.0-182.0,393216,3145728
20180424184811,,,,,-1,181.0-182.0,2097152,16777216
20180424184811,,,,,7,182.0-183.0,262144,2097152
20180424184811,,,,,6,182.0-183.0,524288,4194304
20180424184812,,,,,3,182.0-183.0,262144,2097152
20180424184812,,,,,4,182.0-183.0,262144,2097152
20180424184812,,,,,5,182.0-183.0,262144,2097152
20180424184812,,,,,-1,182.0-183.0,1572864,12582912
20180424184812,,,,,4,183.0-184.0,131072,1048576
20180424184812,,,,,6,183.0-184.0,393216,3145728
20180424184812,,,,,3,183.0-184.0,131072,1048576
20180424184812,,,,,5,183.0-184.0,131072,1048576
20180424184812,,,,,7,183.0-184.0,393216,3145728
20180424184812,,,,,-1,183.0-184.0,1179648,9437184
20180424184813,,,,,6,184.0-185.0,524288,4194304
20180424184813,,,,,7,184.0-185.0,262144,2097152
20180424184813,,,,,3,184.0-185.0,393216,3145728
20180424184813,,,,,5,184.0-185.0,262144,2097152
20180424184813,,,,,4,184.0-185.0,524288,4194304
20180424184813,,,,,-1,184.0-185.0,1966080,15728640
20180424184814,,,,,6,185.0-186.0,655360,5242880
20180424184814,,,,,5,185.0-186.0,262144,2097152
20180424184814,,,,,3,185.0-186.0,262144,2097152
20180424184814,,,,,7,185.0-186.0,524288,4194304
20180424184814,,,,,4,185.0-186.0,393216,3145728
20180424184814,,,,,-1,185.0-186.0,2097152,16777216
20180424184815,,,,,6,186.0-187.0,524288,4194304
20180424184815,,,,,3,186.0-187.0,262144,2097152
20180424184815,,,,,7,186.0-187.0,393216,3145728
20180424184816,,,,,4,186.0-187.0,262144,2097152
20180424184816,,,,,5,186.0-187.0,393216,3145728
20180424184816,,,,,-1,186.0-187.0,1835008,14680064
20180424184816,,,,,7,187.0-188.0,262144,2097152
20180424184816,,,,,6,187.0-188.0,393216,3145728
20180424184816,,,,,5,187.0-188.0,131072,1048576
20180424184816,,,,,3,187.0-188.0,262144,2097152
20180424184816,,,,,4,187.0-188.0,262144,2097152
20180424184816,,,,,-1,187.0-188.0,1310720,10485760
20180424184817,,,,,6,188.0-189.0,393216,3145728
20180424184817,,,,,7,188.0-189.0,524288,4194304
20180424184817,,,,,5,188.0-189.0,262144,2097152
20180424184817,,,,,4,188.0-189.0,262144,2097152
20180424184818,,,,,3,188.0-189.0,262144,2097152
20180424184818,,,,,-1,188.0-189.0,1703936,13631488
20180424184818,,,,,7,189.0-190.0,524288,4194304
20180424184818,,,,,5,189.0-190.0,262144,2097152
20180424184818,,,,,6,189.0-190.0,524288,4194304
20180424184819,,,,,4,189.0-190.0,262144,2097152
20180424184819,,,,,3,189.0-190.0,262144,2097152
20180424184819,,,,,-1,189.0-190.0,1835008,14680064
20180424184819,,,,,7,190.0-191.0,393216,3145728
20180424184819,,,,,6,190.0-191.0,262144,2097152
20180424184820,,,,,5,190.0-191.0,262144,2097152
20180424184820,,,,,3,190.0-191.0,131072,1048576
20180424184820,,,,,4,190.0-191.0,262144,2097152
20180424184820,,,,,-1,190.0-191.0,1310720,10485760
20180424184820,,,,,7,191.0-192.0,524288,4194304
20180424184820,,,,,6,191.0-192.0,393216,3145728
20180424184821,,,,,5,191.0-192.0,262144,2097152
20180424184821,,,,,4,191.0-192.0,262144,2097152
20180424184821,,,,,3,191.0-192.0,262144,2097152
20180424184821,,,,,-1,191.0-192.0,1703936,13631488
20180424184821,,,,,7,192.0-193.0,524288,4194304
20180424184821,,,,,4,192.0-193.0,131072,1048576
20180424184821,,,,,3,192.0-193.0,131072,1048576
20180424184821,,,,,5,192.0-193.0,262144,2097152
20180424184822,,,,,6,192.0-193.0,262144,2097152
20180424184822,,,,,-1,192.0-193.0,1310720,10485760
20180424184822,,,,,7,193.0-194.0,655360,5242880
20180424184822,,,,,5,193.0-194.0,262144,2097152
20180424184822,,,,,3,193.0-194.0,393216,3145728
20180424184822,,,,,4,193.0-194.0,393216,3145728
20180424184823,,,,,6,193.0-194.0,262144,2097152
20180424184823,,,,,-1,193.0-194.0,1966080,15728640
20180424184823,,,,,7,194.0-195.0,655360,5242880
20180424184823,,,,,5,194.0-195.0,393216,3145728
20180424184823,,,,,3,194.0-195.0,393216,3145728
20180424184823,,,,,4,194.0-195.0,393216,3145728
20180424184824,,,,,6,194.0-195.0,262144,2097152
20180424184824,,,,,-1,194.0-195.0,2097152,16777216
20180424184824,,,,,4,195.0-196.0,262144,2097152
20180424184824,,,,,7,195.0-196.0,655360,5242880
20180424184824,,,,,5,195.0-196.0,393216,3145728
20180424184824,,,,,3,195.0-196.0,393216,3145728
20180424184824,,,,,6,195.0-196.0,262144,2097152
20180424184824,,,,,-1,195.0-196.0,1966080,15728640
20180424184825,,,,,7,196.0-197.0,655360,5242880
20180424184825,,,,,3,196.0-197.0,393216,3145728
20180424184825,,,,,5,196.0-197.0,393216,3145728
20180424184825,,,,,4,196.0-197.0,524288,4194304
20180424184825,,,,,6,196.0-197.0,262144,2097152
20180424184825,,,,,-1,196.0-197.0,2228224,17825792
20180424184826,,,,,3,197.0-198.0,393216,3145728
20180424184826,,,,,4,197.0-198.0,393216,3145728
20180424184826,,,,,7,197.0-198.0,524288,4194304
20180424184826,,,,,5,197.0-198.0,524288,4194304
20180424184826,,,,,6,197.0-198.0,393216,3145728
20180424184826,,,,,-1,197.0-198.0,2228224,17825792
20180424184827,,,,,6,198.0-199.0,262144,2097152
20180424184827,,,,,3,198.0-199.0,524288,4194304
20180424184827,,,,,5,198.0-199.0,393216,3145728
20180424184827,,,,,4,198.0-199.0,524288,4194304
20180424184827,,,,,7,198.0-199.0,655360,5242880
20180424184827,,,,,-1,198.0-199.0,2359296,18874368
20180424184828,,,,,7,199.0-200.0,393216,3145728
20180424184828,,,,,4,199.0-200.0,393216,3145728
20180424184828,,,,,3,199.0-200.0,524288,4194304
20180424184828,,,,,5,199.0-200.0,524288,4194304
20180424184829,,,,,6,199.0-200.0,524288,4194304
20180424184829,,,,,-1,199.0-200.0,2359296,18874368
20180424184829,,,,,4,200.0-201.0,393216,3145728
20180424184829,,,,,3,200.0-201.0,393216,3145728
20180424184829,,,,,6,200.0-201.0,262144,2097152
20180424184829,,,,,7,200.0-201.0,524288,4194304
20180424184829,,,,,5,200.0-201.0,393216,3145728
20180424184829,,,,,-1,200.0-201.0,1966080,15728640
20180424184830,,,,,3,201.0-202.0,393216,3145728
20180424184830,,,,,4,201.0-202.0,393216,3145728
20180424184830,,,,,7,201.0-202.0,393216,3145728
20180424184830,,,,,5,201.0-202.0,393216,3145728
20180424184830,,,,,6,201.0-202.0,524288,4194304
20180424184830,,,,,-1,201.0-202.0,2097152,16777216
20180424184831,,,,,7,202.0-203.0,393216,3145728
20180424184831,,,,,5,202.0-203.0,393216,3145728
20180424184831,,,,,3,202.0-203.0,524288,4194304
20180424184831,,,,,6,202.0-203.0,393216,3145728
20180424184831,,,,,4,202.0-203.0,524288,4194304
20180424184831,,,,,-1,202.0-203.0,2228224,17825792
20180424184832,,,,,6,203.0-204.0,393216,3145728
20180424184832,,,,,5,203.0-204.0,524288,4194304
20180424184832,,,,,4,203.0-204.0,393216,3145728
20180424184832,,,,,3,203.0-204.0,393216,3145728
20180424184832,,,,,7,203.0-204.0,524288,4194304
20180424184832,,,,,-1,203.0-204.0,2228224,17825792
20180424184833,,,,,5,204.0-205.0,524288,4194304
20180424184833,,,,,4,204.0-205.0,393216,3145728
20180424184833,,,,,6,204.0-205.0,524288,4194304
20180424184833,,,,,3,204.0-205.0,393216,3145728
20180424184833,,,,,7,204.0-205.0,524288,4194304
20180424184833,,,,,-1,204.0-205.0,2359296,18874368
20180424184834,,,,,6,205.0-206.0,393216,3145728
20180424184834,,,,,3,205.0-206.0,393216,3145728
20180424184834,,,,,5,205.0-206.0,524288,4194304
20180424184834,,,,,4,205.0-206.0,393216,3145728
20180424184834,,,,,7,205.0-206.0,393216,3145728
20180424184834,,,,,-1,205.0-206.0,2097152,16777216
20180424184835,,,,,5,206.0-207.0,393216,3145728
20180424184835,,,,,3,206.0-207.0,393216,3145728
20180424184835,,,,,4,206.0-207.0,393216,3145728
20180424184835,,,,,6,206.0-207.0,393216,3145728
20180424184835,,,,,7,206.0-207.0,262144,2097152
20180424184835,,,,,-1,206.0-207.0,1835008,14680064
20180424184836,,,,,4,207.0-208.0,262144,2097152
20180424184836,,,,,6,207.0-208.0,262144,2097152
20180424184836,,,,,3,207.0-208.0,524288,4194304
20180424184836,,,,,7,207.0-208.0,262144,2097152
20180424184836,,,,,5,207.0-208.0,524288,4194304
20180424184836,,,,,-1,207.0-208.0,1835008,14680064
20180424184837,,,,,5,208.0-209.0,524288,4194304
20180424184837,,,,,6,208.0-209.0,524288,4194304
20180424184837,,,,,3,208.0-209.0,655360,5242880
20180424184837,,,,,4,208.0-209.0,655360,5242880
20180424184837,,,,,7,208.0-209.0,524288,4194304
20180424184837,,,,,-1,208.0-209.0,2883584,23068672
20180424184838,,,,,4,209.0-210.0,393216,3145728
20180424184838,,,,,6,209.0-210.0,393216,3145728
20180424184838,,,,,3,209.0-210.0,393216,3145728
20180424184838,,,,,5,209.0-210.0,524288,4194304
20180424184838,,,,,7,209.0-210.0,393216,3145728
20180424184838,,,,,-1,209.0-210.0,2097152,16777216
20180424184839,,,,,3,210.0-211.0,393216,3145728
20180424184839,,,,,6,210.0-211.0,524288,4194304
20180424184839,,,,,5,210.0-211.0,524288,4194304
20180424184839,,,,,4,210.0-211.0,524288,4194304
20180424184839,,,,,7,210.0-211.0,393216,3145728
20180424184839,,,,,-1,210.0-211.0,2359296,18874368
20180424184840,,,,,5,211.0-212.0,524288,4194304
20180424184840,,,,,4,211.0-212.0,393216,3145728
20180424184840,,,,,3,211.0-212.0,524288,4194304
20180424184840,,,,,7,211.0-212.0,393216,3145728
20180424184840,,,,,6,211.0-212.0,524288,4194304
20180424184840,,,,,-1,211.0-212.0,2359296,18874368
20180424184841,,,,,3,212.0-213.0,393216,3145728
20180424184841,,,,,5,212.0-213.0,524288,4194304
20180424184841,,,,,7,212.0-213.0,262144,2097152
20180424184841,,,,,4,212.0-213.0,262144,2097152
20180424184842,,,,,6,212.0-213.0,393216,3145728
20180424184842,,,,,-1,212.0-213.0,1835008,14680064
20180424184842,,,,,5,213.0-214.0,393216,3145728
20180424184842,,,,,3,213.0-214.0,524288,4194304
20180424184842,,,,,7,213.0-214.0,262144,2097152
20180424184842,,,,,4,213.0-214.0,262144,2097152
20180424184842,,,,,6,213.0-214.0,262144,2097152
20180424184842,,,,,-1,213.0-214.0,1703936,13631488
20180424184843,,,,,5,214.0-215.0,786432,6291456
20180424184843,,,,,3,214.0-215.0,655360,5242880
20180424184843,,,,,7,214.0-215.0,393216,3145728
20180424184843,,,,,4,214.0-215.0,393216,3145728
20180424184844,,,,,6,214.0-215.0,393216,3145728
20180424184844,,,,,-1,214.0-215.0,2621440,20971520
20180424184844,,,,,5,215.0-216.0,524288,4194304
20180424184844,,,,,3,215.0-216.0,655360,5242880
20180424184844,,,,,7,215.0-216.0,262144,2097152
20180424184844,,,,,6,215.0-216.0,262144,2097152
20180424184845,,,,,4,215.0-216.0,262144,2097152
20180424184845,,,,,-1,215.0-216.0,1966080,15728640
20180424184845,,,,,3,216.0-217.0,786432,6291456
20180424184845,,,,,5,216.0-217.0,655360,5242880
20180424184845,,,,,6,216.0-217.0,393216,3145728
20180424184846,,,,,3,217.0-218.0,917504,7340032
20180424184846,,,,,7,216.0-217.0,393216,3145728
20180424184846,,,,,4,216.0-217.0,262144,2097152
20180424184846,,,,,-1,216.0-217.0,2490368,19922944
20180424184846,,,,,5,217.0-218.0,393216,3145728
20180424184846,,,,,6,217.0-218.0,393216,3145728
20180424184847,,,,,7,217.0-218.0,131072,1048576
20180424184847,,,,,4,217.0-218.0,131072,1048576
20180424184847,,,,,-1,217.0-218.0,1966080,15728640
20180424184847,,,,,3,218.0-219.0,786432,6291456
20180424184847,,,,,6,218.0-219.0,262144,2097152
20180424184847,,,,,5,218.0-219.0,524288,4194304
20180424184848,,,,,4,218.0-219.0,262144,2097152
20180424184848,,,,,7,218.0-219.0,262144,2097152
20180424184848,,,,,-1,218.0-219.0,2097152,16777216
20180424184848,,,,,3,219.0-220.0,655360,5242880
20180424184848,,,,,5,219.0-220.0,262144,2097152
20180424184848,,,,,6,219.0-220.0,393216,3145728
20180424184848,,,,,4,219.0-220.0,131072,1048576
20180424184849,,,,,7,219.0-220.0,131072,1048576
20180424184849,,,,,-1,219.0-220.0,1572864,12582912
20180424184849,,,,,3,220.0-221.0,655360,5242880
20180424184849,,,,,5,220.0-221.0,524288,4194304
20180424184849,,,,,6,220.0-221.0,524288,4194304
20180424184849,,,,,4,220.0-221.0,262144,2097152
20180424184849,,,,,7,220.0-221.0,262144,2097152
20180424184849,,,,,-1,220.0-221.0,2228224,17825792
20180424184850,,,,,6,221.0-222.0,524288,4194304
20180424184850,,,,,3,221.0-222.0,917504,7340032
20180424184850,,,,,5,221.0-222.0,524288,4194304
20180424184850,,,,,7,221.0-222.0,262144,2097152
20180424184851,,,,,4,221.0-222.0,393216,3145728
20180424184851,,,,,-1,221.0-222.0,2621440,20971520
20180424184851,,,,,3,222.0-223.0,655360,5242880
20180424184851,,,,,5,222.0-223.0,524288,4194304
20180424184851,,,,,6,222.0-223.0,655360,5242880
20180424184851,,,,,4,222.0-223.0,262144,2097152
20180424184851,,,,,7,222.0-223.0,393216,3145728
20180424184851,,,,,-1,222.0-223.0,2490368,19922944
20180424184852,,,,,6,223.0-224.0,393216,3145728
20180424184852,,,,,3,223.0-224.0,655360,5242880
20180424184852,,,,,7,223.0-224.0,262144,2097152
20180424184852,,,,,5,223.0-224.0,524288,4194304
20180424184852,,,,,4,223.0-224.0,393216,3145728
20180424184852,,,,,-1,223.0-224.0,2228224,17825792
20180424184853,,,,,6,224.0-225.0,524288,4194304
20180424184853,,,,,3,224.0-225.0,655360,5242880
20180424184853,,,,,4,224.0-225.0,393216,3145728
20180424184853,,,,,5,224.0-225.0,524288,4194304
20180424184853,,,,,7,224.0-225.0,524288,4194304
20180424184853,,,,,-1,224.0-225.0,2621440,20971520
20180424184854,,,,,5,225.0-226.0,393216,3145728
20180424184854,,,,,6,225.0-226.0,655360,5242880
20180424184854,,,,,3,225.0-226.0,655360,5242880
